item_name,color,category,material,reference_month,color_current,category_current,material_current,avg_current,season_plus_0,season_plus_1,season_plus_2,season_plus_3,season_plus_6,months_until_peak,months_since_peak,sin_month,cos_month,best_timeframe
Denim Dress #05314,white,dress,denim,11,0.568852,0.335118,0.685824,0.529931,0.102056,0.06177,0.213145,0.25719,0.712172,8.0,4.0,-0.5,0.866025,six_months
Denim Dress #05315,white,dress,denim,12,0.568852,0.335118,0.685824,0.529931,0.06177,0.213145,0.25719,0.281593,0.724027,7.0,5.0,-0.0,1.0,six_months
Knit Dress #05316,white,dress,knit,1,0.568852,0.335118,0.162334,0.355435,0.14413,0.246265,0.400571,0.720896,0.860188,4.0,8.0,0.5,0.866025,three_months
Knit Dress #05317,white,dress,knit,2,0.568852,0.335118,0.162334,0.355435,0.246265,0.400571,0.720896,1.0,0.551161,3.0,9.0,0.866025,0.5,three_months
Knit Dress #05318,white,dress,knit,3,0.568852,0.335118,0.162334,0.355435,0.400571,0.720896,1.0,0.988536,0.111841,2.0,10.0,1.0,0.0,next_month
Knit Dress #05319,white,dress,knit,4,0.568852,0.335118,0.162334,0.355435,0.720896,1.0,0.988536,0.860188,0.175107,1.0,11.0,0.866025,-0.5,next_week
Knit Dress #05320,white,dress,knit,5,0.568852,0.335118,0.162334,0.355435,1.0,0.988536,0.860188,0.551161,0.117221,0.0,0.0,0.5,-0.866025,current
Knit Dress #05321,white,dress,knit,6,0.568852,0.335118,0.162334,0.355435,0.988536,0.860188,0.551161,0.111841,0.102238,11.0,1.0,0.0,-1.0,six_months
Knit Dress #05322,white,dress,knit,7,0.568852,0.335118,0.162334,0.355435,0.860188,0.551161,0.111841,0.175107,0.14413,10.0,2.0,-0.5,-0.866025,six_months
Knit Dress #05323,white,dress,knit,8,0.568852,0.335118,0.162334,0.355435,0.551161,0.111841,0.175107,0.117221,0.246265,9.0,3.0,-0.866025,-0.5,six_months
Knit Dress #05324,white,dress,knit,9,0.568852,0.335118,0.162334,0.355435,0.111841,0.175107,0.117221,0.102238,0.400571,8.0,4.0,-1.0,-0.0,six_months
Knit Dress #05325,white,dress,knit,10,0.568852,0.335118,0.162334,0.355435,0.175107,0.117221,0.102238,0.14413,0.720896,7.0,5.0,-0.866025,0.5,six_months
Knit Dress #05326,white,dress,knit,11,0.568852,0.335118,0.162334,0.355435,0.117221,0.102238,0.14413,0.246265,1.0,6.0,6.0,-0.5,0.866025,six_months
Knit Dress #05327,white,dress,knit,12,0.568852,0.335118,0.162334,0.355435,0.102238,0.14413,0.246265,0.400571,0.988536,5.0,7.0,-0.0,1.0,six_months
Leather Dress #05328,white,dress,leather,1,0.568852,0.335118,0.139401,0.34779,0.304778,1.0,0.704621,0.042296,0.1399,1.0,11.0,0.5,0.866025,current
Leather Dress #05329,white,dress,leather,2,0.568852,0.335118,0.139401,0.34779,1.0,0.704621,0.042296,0.09457,0.9055,0.0,0.0,0.866025,0.5,six_months
Leather Dress #05330,white,dress,leather,3,0.568852,0.335118,0.139401,0.34779,0.704621,0.042296,0.09457,0.094836,0.49072,11.0,1.0,1.0,0.0,six_months
Leather Dress #05331,white,dress,leather,4,0.568852,0.335118,0.139401,0.34779,0.042296,0.09457,0.094836,0.1399,0.114772,10.0,2.0,0.866025,-0.5,six_months
Leather Dress #05332,white,dress,leather,5,0.568852,0.335118,0.139401,0.34779,0.09457,0.094836,0.1399,0.9055,0.432145,9.0,3.0,0.5,-0.866025,six_months
Leather Dress #05333,white,dress,leather,6,0.568852,0.335118,0.139401,0.34779,0.094836,0.1399,0.9055,0.49072,0.695966,8.0,4.0,0.0,-1.0,six_months
Leather Dress #05334,white,dress,leather,7,0.568852,0.335118,0.139401,0.34779,0.1399,0.9055,0.49072,0.114772,0.304778,7.0,5.0,-0.5,-0.866025,six_months
Leather Dress #05335,white,dress,leather,8,0.568852,0.335118,0.139401,0.34779,0.9055,0.49072,0.114772,0.432145,1.0,6.0,6.0,-0.866025,-0.5,six_months
Leather Dress #05336,white,dress,leather,9,0.568852,0.335118,0.139401,0.34779,0.49072,0.114772,0.432145,0.695966,0.704621,5.0,7.0,-1.0,-0.0,three_months
Leather Dress #05337,white,dress,leather,10,0.568852,0.335118,0.139401,0.34779,0.114772,0.432145,0.695966,0.304778,0.042296,4.0,8.0,-0.866025,0.5,three_months
Leather Dress #05338,white,dress,leather,11,0.568852,0.335118,0.139401,0.34779,0.432145,0.695966,0.304778,1.0,0.09457,3.0,9.0,-0.5,0.866025,next_month
Leather Dress #05339,white,dress,leather,12,0.568852,0.335118,0.139401,0.34779,0.695966,0.304778,1.0,0.704621,0.094836,2.0,10.0,-0.0,1.0,next_week
Polyester Dress #05352,white,dress,polyester,1,0.568852,0.335118,0.20331,0.369093,0.095091,0.128123,0.070531,0.463089,1.0,6.0,6.0,0.5,0.866025,six_months
Polyester Dress #05353,white,dress,polyester,2,0.568852,0.335118,0.20331,0.369093,0.128123,0.070531,0.463089,0.534722,0.775517,5.0,7.0,0.866025,0.5,six_months
Polyester Dress #05354,white,dress,polyester,3,0.568852,0.335118,0.20331,0.369093,0.070531,0.463089,0.534722,0.947849,0.615842,4.0,8.0,1.0,0.0,three_months
Polyester Dress #05355,white,dress,polyester,4,0.568852,0.335118,0.20331,0.369093,0.463089,0.534722,0.947849,1.0,0.0217,3.0,9.0,0.866025,-0.5,three_months
Polyester Dress #05356,white,dress,polyester,5,0.568852,0.335118,0.20331,0.369093,0.534722,0.947849,1.0,0.775517,0.012798,2.0,10.0,0.5,-0.866025,next_month
Polyester Dress #05357,white,dress,polyester,6,0.568852,0.335118,0.20331,0.369093,0.947849,1.0,0.775517,0.615842,0.014737,1.0,11.0,0.0,-1.0,next_week
Polyester Dress #05358,white,dress,polyester,7,0.568852,0.335118,0.20331,0.369093,1.0,0.775517,0.615842,0.0217,0.095091,0.0,0.0,-0.5,-0.866025,current
Polyester Dress #05359,white,dress,polyester,8,0.568852,0.335118,0.20331,0.369093,0.775517,0.615842,0.0217,0.012798,0.128123,11.0,1.0,-0.866025,-0.5,six_months
Polyester Dress #05360,white,dress,polyester,9,0.568852,0.335118,0.20331,0.369093,0.615842,0.0217,0.012798,0.014737,0.070531,10.0,2.0,-1.0,-0.0,six_months
Polyester Dress #05361,white,dress,polyester,10,0.568852,0.335118,0.20331,0.369093,0.0217,0.012798,0.014737,0.095091,0.463089,9.0,3.0,-0.866025,0.5,six_months
Polyester Dress #05362,white,dress,polyester,11,0.568852,0.335118,0.20331,0.369093,0.012798,0.014737,0.095091,0.128123,0.534722,8.0,4.0,-0.5,0.866025,six_months
Polyester Dress #05363,white,dress,polyester,12,0.568852,0.335118,0.20331,0.369093,0.014737,0.095091,0.128123,0.070531,0.947849,7.0,5.0,-0.0,1.0,six_months
Wool Dress #05376,white,dress,wool,1,0.568852,0.335118,0.168642,0.357537,0.4869,0.204982,0.402067,0.142037,0.035473,11.0,1.0,0.5,0.866025,six_months
Wool Dress #05377,white,dress,wool,2,0.568852,0.335118,0.168642,0.357537,0.204982,0.402067,0.142037,0.087038,0.079999,10.0,2.0,0.866025,0.5,six_months
Wool Dress #05378,white,dress,wool,3,0.568852,0.335118,0.168642,0.357537,0.402067,0.142037,0.087038,0.03374,0.566535,9.0,3.0,1.0,0.0,six_months
Wool Dress #05379,white,dress,wool,4,0.568852,0.335118,0.168642,0.357537,0.142037,0.087038,0.03374,0.035473,0.737666,8.0,4.0,0.866025,-0.5,six_months
Wool Dress #05380,white,dress,wool,5,0.568852,0.335118,0.168642,0.357537,0.087038,0.03374,0.035473,0.079999,0.811059,7.0,5.0,0.5,-0.866025,three_months
Wool Dress #05381,white,dress,wool,6,0.568852,0.335118,0.168642,0.357537,0.03374,0.035473,0.079999,0.566535,1.0,6.0,6.0,0.0,-1.0,three_months
Wool Dress #05382,white,dress,wool,7,0.568852,0.335118,0.168642,0.357537,0.035473,0.079999,0.566535,0.737666,0.4869,5.0,7.0,-0.5,-0.866025,next_month
Wool Dress #05383,white,dress,wool,8,0.568852,0.335118,0.168642,0.357537,0.079999,0.566535,0.737666,0.811059,0.204982,4.0,8.0,-0.866025,-0.5,next_week
Wool Dress #05384,white,dress,wool,9,0.568852,0.335118,0.168642,0.357537,0.566535,0.737666,0.811059,1.0,0.402067,3.0,9.0,-1.0,-0.0,current
Wool Dress #05385,white,dress,wool,10,0.568852,0.335118,0.168642,0.357537,0.737666,0.811059,1.0,0.4869,0.142037,2.0,10.0,-0.866025,0.5,six_months
Wool Dress #05386,white,dress,wool,11,0.568852,0.335118,0.168642,0.357537,0.811059,1.0,0.4869,0.204982,0.087038,1.0,11.0,-0.5,0.866025,six_months
Wool Dress #05387,white,dress,wool,12,0.568852,0.335118,0.168642,0.357537,1.0,0.4869,0.204982,0.402067,0.03374,0.0,0.0,-0.0,1.0,six_months
Knit Outerwear #05412,white,outerwear,knit,1,0.568852,0.222715,0.162334,0.317967,0.302371,0.410089,0.931953,1.0,0.305797,3.0,9.0,0.5,0.866025,three_months
Knit Outerwear #05413,white,outerwear,knit,2,0.568852,0.222715,0.162334,0.317967,0.410089,0.931953,1.0,0.568875,0.45987,2.0,10.0,0.866025,0.5,next_month
Knit Outerwear #05414,white,outerwear,knit,3,0.568852,0.222715,0.162334,0.317967,0.931953,1.0,0.568875,0.292644,0.317353,1.0,11.0,1.0,0.0,next_week
Knit Outerwear #05415,white,outerwear,knit,4,0.568852,0.222715,0.162334,0.317967,1.0,0.568875,0.292644,0.305797,0.24843,0.0,0.0,0.866025,-0.5,current
Knit Outerwear #05416,white,outerwear,knit,5,0.568852,0.222715,0.162334,0.317967,0.568875,0.292644,0.305797,0.45987,0.27417,11.0,1.0,0.5,-0.866025,six_months
Knit Outerwear #05417,white,outerwear,knit,6,0.568852,0.222715,0.162334,0.317967,0.292644,0.305797,0.45987,0.317353,0.324972,10.0,2.0,0.0,-1.0,six_months
Knit Outerwear #05418,white,outerwear,knit,7,0.568852,0.222715,0.162334,0.317967,0.305797,0.45987,0.317353,0.24843,0.302371,9.0,3.0,-0.5,-0.866025,six_months
Knit Outerwear #05419,white,outerwear,knit,8,0.568852,0.222715,0.162334,0.317967,0.45987,0.317353,0.24843,0.27417,0.410089,8.0,4.0,-0.866025,-0.5,six_months
Knit Outerwear #05420,white,outerwear,knit,9,0.568852,0.222715,0.162334,0.317967,0.317353,0.24843,0.27417,0.324972,0.931953,7.0,5.0,-1.0,-0.0,six_months
Knit Outerwear #05421,white,outerwear,knit,10,0.568852,0.222715,0.162334,0.317967,0.24843,0.27417,0.324972,0.302371,1.0,6.0,6.0,-0.866025,0.5,six_months
Knit Outerwear #05422,white,outerwear,knit,11,0.568852,0.222715,0.162334,0.317967,0.27417,0.324972,0.302371,0.410089,0.568875,5.0,7.0,-0.5,0.866025,six_months
Knit Outerwear #05423,white,outerwear,knit,12,0.568852,0.222715,0.162334,0.317967,0.324972,0.302371,0.410089,0.931953,0.292644,4.0,8.0,-0.0,1.0,three_months
Leather Outerwear #05424,white,outerwear,leather,1,0.568852,0.222715,0.139401,0.310323,0.499171,0.559542,0.102345,0.0,0.0,8.0,4.0,0.5,0.866025,six_months
Leather Outerwear #05425,white,outerwear,leather,2,0.568852,0.222715,0.139401,0.310323,0.559542,0.102345,0.0,0.0,0.609036,7.0,5.0,0.866025,0.5,six_months
Leather Outerwear #05426,white,outerwear,leather,3,0.568852,0.222715,0.139401,0.310323,0.102345,0.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,six_months
Leather Outerwear #05427,white,outerwear,leather,4,0.568852,0.222715,0.139401,0.310323,0.0,0.0,0.0,0.0,0.437899,5.0,7.0,0.866025,-0.5,six_months
Leather Outerwear #05428,white,outerwear,leather,5,0.568852,0.222715,0.139401,0.310323,0.0,0.0,0.0,0.609036,0.234885,4.0,8.0,0.5,-0.866025,three_months
Leather Outerwear #05429,white,outerwear,leather,6,0.568852,0.222715,0.139401,0.310323,0.0,0.0,0.609036,1.0,0.334369,3.0,9.0,0.0,-1.0,three_months
Leather Outerwear #05430,white,outerwear,leather,7,0.568852,0.222715,0.139401,0.310323,0.0,0.609036,1.0,0.437899,0.499171,2.0,10.0,-0.5,-0.866025,next_month
Leather Outerwear #05431,white,outerwear,leather,8,0.568852,0.222715,0.139401,0.310323,0.609036,1.0,0.437899,0.234885,0.559542,1.0,11.0,-0.866025,-0.5,next_week
Leather Outerwear #05432,white,outerwear,leather,9,0.568852,0.222715,0.139401,0.310323,1.0,0.437899,0.234885,0.334369,0.102345,0.0,0.0,-1.0,-0.0,current
Leather Outerwear #05433,white,outerwear,leather,10,0.568852,0.222715,0.139401,0.310323,0.437899,0.234885,0.334369,0.499171,0.0,11.0,1.0,-0.866025,0.5,six_months
Leather Outerwear #05434,white,outerwear,leather,11,0.568852,0.222715,0.139401,0.310323,0.234885,0.334369,0.499171,0.559542,0.0,10.0,2.0,-0.5,0.866025,six_months
Leather Outerwear #05435,white,outerwear,leather,12,0.568852,0.222715,0.139401,0.310323,0.334369,0.499171,0.559542,0.102345,0.0,9.0,3.0,-0.0,1.0,six_months
Linen Outerwear #05436,white,outerwear,linen,1,0.568852,0.222715,0.33887,0.376812,0.212893,0.232541,0.302669,0.652061,1.0,6.0,6.0,0.5,0.866025,six_months
Linen Outerwear #05437,white,outerwear,linen,2,0.568852,0.222715,0.33887,0.376812,0.232541,0.302669,0.652061,0.98007,0.300216,5.0,7.0,0.866025,0.5,six_months
Linen Outerwear #05438,white,outerwear,linen,3,0.568852,0.222715,0.33887,0.376812,0.302669,0.652061,0.98007,0.87925,0.155388,4.0,8.0,1.0,0.0,three_months
Linen Outerwear #05439,white,outerwear,linen,4,0.568852,0.222715,0.33887,0.376812,0.652061,0.98007,0.87925,1.0,0.428236,3.0,9.0,0.866025,-0.5,three_months
Linen Outerwear #05440,white,outerwear,linen,5,0.568852,0.222715,0.33887,0.376812,0.98007,0.87925,1.0,0.300216,0.161216,2.0,10.0,0.5,-0.866025,next_month
Linen Outerwear #05441,white,outerwear,linen,6,0.568852,0.222715,0.33887,0.376812,0.87925,1.0,0.300216,0.155388,0.198978,1.0,11.0,0.0,-1.0,next_week
Linen Outerwear #05442,white,outerwear,linen,7,0.568852,0.222715,0.33887,0.376812,1.0,0.300216,0.155388,0.428236,0.212893,0.0,0.0,-0.5,-0.866025,current
Linen Outerwear #05443,white,outerwear,linen,8,0.568852,0.222715,0.33887,0.376812,0.300216,0.155388,0.428236,0.161216,0.232541,11.0,1.0,-0.866025,-0.5,six_months
Linen Outerwear #05444,white,outerwear,linen,9,0.568852,0.222715,0.33887,0.376812,0.155388,0.428236,0.161216,0.198978,0.302669,10.0,2.0,-1.0,-0.0,six_months
Linen Outerwear #05445,white,outerwear,linen,10,0.568852,0.222715,0.33887,0.376812,0.428236,0.161216,0.198978,0.212893,0.652061,9.0,3.0,-0.866025,0.5,six_months
Linen Outerwear #05446,white,outerwear,linen,11,0.568852,0.222715,0.33887,0.376812,0.161216,0.198978,0.212893,0.232541,0.98007,8.0,4.0,-0.5,0.866025,six_months
Linen Outerwear #05447,white,outerwear,linen,12,0.568852,0.222715,0.33887,0.376812,0.198978,0.212893,0.232541,0.302669,0.87925,7.0,5.0,-0.0,1.0,six_months
Polyester Outerwear #05448,white,outerwear,polyester,1,0.568852,0.222715,0.20331,0.331626,0.156126,0.172032,0.311418,1.0,0.59475,3.0,9.0,0.5,0.866025,three_months
Polyester Outerwear #05449,white,outerwear,polyester,2,0.568852,0.222715,0.20331,0.331626,0.172032,0.311418,1.0,0.965326,0.579903,2.0,10.0,0.866025,0.5,next_month
Polyester Outerwear #05450,white,outerwear,polyester,3,0.568852,0.222715,0.20331,0.331626,0.311418,1.0,0.965326,0.670852,0.827784,1.0,11.0,1.0,0.0,next_week
Polyester Outerwear #05451,white,outerwear,polyester,4,0.568852,0.222715,0.20331,0.331626,1.0,0.965326,0.670852,0.59475,0.146138,0.0,0.0,0.866025,-0.5,current
Polyester Outerwear #05452,white,outerwear,polyester,5,0.568852,0.222715,0.20331,0.331626,0.965326,0.670852,0.59475,0.579903,0.152776,11.0,1.0,0.5,-0.866025,six_months
Polyester Outerwear #05453,white,outerwear,polyester,6,0.568852,0.222715,0.20331,0.331626,0.670852,0.59475,0.579903,0.827784,0.151707,10.0,2.0,0.0,-1.0,six_months
Polyester Outerwear #05454,white,outerwear,polyester,7,0.568852,0.222715,0.20331,0.331626,0.59475,0.579903,0.827784,0.146138,0.156126,9.0,3.0,-0.5,-0.866025,six_months
Polyester Outerwear #05455,white,outerwear,polyester,8,0.568852,0.222715,0.20331,0.331626,0.579903,0.827784,0.146138,0.152776,0.172032,8.0,4.0,-0.866025,-0.5,six_months
Polyester Outerwear #05456,white,outerwear,polyester,9,0.568852,0.222715,0.20331,0.331626,0.827784,0.146138,0.152776,0.151707,0.311418,7.0,5.0,-1.0,-0.0,six_months
Polyester Outerwear #05457,white,outerwear,polyester,10,0.568852,0.222715,0.20331,0.331626,0.146138,0.152776,0.151707,0.156126,1.0,6.0,6.0,-0.866025,0.5,six_months
Polyester Outerwear #05458,white,outerwear,polyester,11,0.568852,0.222715,0.20331,0.331626,0.152776,0.151707,0.156126,0.172032,0.965326,5.0,7.0,-0.5,0.866025,six_months
Polyester Outerwear #05459,white,outerwear,polyester,12,0.568852,0.222715,0.20331,0.331626,0.151707,0.156126,0.172032,0.311418,0.670852,4.0,8.0,-0.0,1.0,three_months
Cotton Pants #05472,white,pants,cotton,1,0.568852,0.542952,0.787792,0.633199,0.371464,0.503713,1.0,0.88418,0.754155,2.0,10.0,0.5,0.866025,next_month
Cotton Pants #05473,white,pants,cotton,2,0.568852,0.542952,0.787792,0.633199,0.503713,1.0,0.88418,0.72308,0.730372,1.0,11.0,0.866025,0.5,next_week
Cotton Pants #05474,white,pants,cotton,3,0.568852,0.542952,0.787792,0.633199,1.0,0.88418,0.72308,0.827725,0.801127,0.0,0.0,1.0,0.0,current
Cotton Pants #05475,white,pants,cotton,4,0.568852,0.542952,0.787792,0.633199,0.88418,0.72308,0.827725,0.754155,0.584993,11.0,1.0,0.866025,-0.5,six_months
Cotton Pants #05476,white,pants,cotton,5,0.568852,0.542952,0.787792,0.633199,0.72308,0.827725,0.754155,0.730372,0.313518,10.0,2.0,0.5,-0.866025,six_months
Cotton Pants #05477,white,pants,cotton,6,0.568852,0.542952,0.787792,0.633199,0.827725,0.754155,0.730372,0.801127,0.226159,9.0,3.0,0.0,-1.0,six_months
Cotton Pants #05478,white,pants,cotton,7,0.568852,0.542952,0.787792,0.633199,0.754155,0.730372,0.801127,0.584993,0.371464,8.0,4.0,-0.5,-0.866025,six_months
Cotton Pants #05479,white,pants,cotton,8,0.568852,0.542952,0.787792,0.633199,0.730372,0.801127,0.584993,0.313518,0.503713,7.0,5.0,-0.866025,-0.5,six_months
Cotton Pants #05480,white,pants,cotton,9,0.568852,0.542952,0.787792,0.633199,0.801127,0.584993,0.313518,0.226159,1.0,6.0,6.0,-1.0,-0.0,six_months
Cotton Pants #05481,white,pants,cotton,10,0.568852,0.542952,0.787792,0.633199,0.584993,0.313518,0.226159,0.371464,0.88418,5.0,7.0,-0.866025,0.5,six_months
Cotton Pants #05482,white,pants,cotton,11,0.568852,0.542952,0.787792,0.633199,0.313518,0.226159,0.371464,0.503713,0.72308,4.0,8.0,-0.5,0.866025,three_months
Cotton Pants #05483,white,pants,cotton,12,0.568852,0.542952,0.787792,0.633199,0.226159,0.371464,0.503713,1.0,0.827725,3.0,9.0,-0.0,1.0,three_months
Denim Pants #05484,white,pants,denim,1,0.568852,0.542952,0.685824,0.599209,0.390094,0.707458,0.954385,0.959817,0.728328,4.0,8.0,0.5,0.866025,three_months
Denim Pants #05485,white,pants,denim,2,0.568852,0.542952,0.685824,0.599209,0.707458,0.954385,0.959817,1.0,0.451799,3.0,9.0,0.866025,0.5,three_months
Denim Pants #05486,white,pants,denim,3,0.568852,0.542952,0.685824,0.599209,0.954385,0.959817,1.0,0.863715,0.300633,2.0,10.0,1.0,0.0,next_month
Denim Pants #05487,white,pants,denim,4,0.568852,0.542952,0.685824,0.599209,0.959817,1.0,0.863715,0.728328,0.278649,1.0,11.0,0.866025,-0.5,next_week
Denim Pants #05488,white,pants,denim,5,0.568852,0.542952,0.685824,0.599209,1.0,0.863715,0.728328,0.451799,0.253238,0.0,0.0,0.5,-0.866025,current
Denim Pants #05489,white,pants,denim,6,0.568852,0.542952,0.685824,0.599209,0.863715,0.728328,0.451799,0.300633,0.201976,11.0,1.0,0.0,-1.0,six_months
Denim Pants #05490,white,pants,denim,7,0.568852,0.542952,0.685824,0.599209,0.728328,0.451799,0.300633,0.278649,0.390094,10.0,2.0,-0.5,-0.866025,six_months
Denim Pants #05491,white,pants,denim,8,0.568852,0.542952,0.685824,0.599209,0.451799,0.300633,0.278649,0.253238,0.707458,9.0,3.0,-0.866025,-0.5,six_months
Denim Pants #05492,white,pants,denim,9,0.568852,0.542952,0.685824,0.599209,0.300633,0.278649,0.253238,0.201976,0.954385,8.0,4.0,-1.0,-0.0,six_months
Denim Pants #05493,white,pants,denim,10,0.568852,0.542952,0.685824,0.599209,0.278649,0.253238,0.201976,0.390094,0.959817,7.0,5.0,-0.866025,0.5,six_months
Denim Pants #05494,white,pants,denim,11,0.568852,0.542952,0.685824,0.599209,0.253238,0.201976,0.390094,0.707458,1.0,6.0,6.0,-0.5,0.866025,six_months
Denim Pants #05495,white,pants,denim,12,0.568852,0.542952,0.685824,0.599209,0.201976,0.390094,0.707458,0.954385,0.863715,5.0,7.0,-0.0,1.0,six_months
Knit Pants #05496,white,pants,knit,1,0.568852,0.542952,0.162334,0.424713,0.229167,0.228176,0.557509,1.0,0.495261,3.0,9.0,0.5,0.866025,three_months
Knit Pants #05497,white,pants,knit,2,0.568852,0.542952,0.162334,0.424713,0.228176,0.557509,1.0,0.875997,0.278791,2.0,10.0,0.866025,0.5,next_month
Knit Pants #05498,white,pants,knit,3,0.568852,0.542952,0.162334,0.424713,0.557509,1.0,0.875997,0.699695,0.280266,1.0,11.0,1.0,0.0,next_week
Knit Pants #05499,white,pants,knit,4,0.568852,0.542952,0.162334,0.424713,1.0,0.875997,0.699695,0.495261,0.464711,0.0,0.0,0.866025,-0.5,current
Knit Pants #05500,white,pants,knit,5,0.568852,0.542952,0.162334,0.424713,0.875997,0.699695,0.495261,0.278791,0.385764,11.0,1.0,0.5,-0.866025,six_months
Knit Pants #05501,white,pants,knit,6,0.568852,0.542952,0.162334,0.424713,0.699695,0.495261,0.278791,0.280266,0.389277,10.0,2.0,0.0,-1.0,six_months
Knit Pants #05502,white,pants,knit,7,0.568852,0.542952,0.162334,0.424713,0.495261,0.278791,0.280266,0.464711,0.229167,9.0,3.0,-0.5,-0.866025,six_months
Knit Pants #05503,white,pants,knit,8,0.568852,0.542952,0.162334,0.424713,0.278791,0.280266,0.464711,0.385764,0.228176,8.0,4.0,-0.866025,-0.5,six_months
Knit Pants #05504,white,pants,knit,9,0.568852,0.542952,0.162334,0.424713,0.280266,0.464711,0.385764,0.389277,0.557509,7.0,5.0,-1.0,-0.0,six_months
Knit Pants #05505,white,pants,knit,10,0.568852,0.542952,0.162334,0.424713,0.464711,0.385764,0.389277,0.229167,1.0,6.0,6.0,-0.866025,0.5,six_months
Knit Pants #05506,white,pants,knit,11,0.568852,0.542952,0.162334,0.424713,0.385764,0.389277,0.229167,0.228176,0.875997,5.0,7.0,-0.5,0.866025,six_months
Knit Pants #05507,white,pants,knit,12,0.568852,0.542952,0.162334,0.424713,0.389277,0.229167,0.228176,0.557509,0.699695,4.0,8.0,-0.0,1.0,three_months
Leather Pants #05508,white,pants,leather,1,0.568852,0.542952,0.139401,0.417068,0.068689,0.307081,0.285363,0.228462,0.12656,7.0,5.0,0.5,0.866025,six_months
Leather Pants #05509,white,pants,leather,2,0.568852,0.542952,0.139401,0.417068,0.307081,0.285363,0.228462,0.096035,1.0,6.0,6.0,0.866025,0.5,six_months
Leather Pants #05510,white,pants,leather,3,0.568852,0.542952,0.139401,0.417068,0.285363,0.228462,0.096035,0.060007,0.226947,5.0,7.0,1.0,0.0,six_months
Leather Pants #05511,white,pants,leather,4,0.568852,0.542952,0.139401,0.417068,0.228462,0.096035,0.060007,0.12656,0.097952,4.0,8.0,0.866025,-0.5,three_months
